,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
294,2520,wake me up at 4am,alarm:set,alarm,test,alarm:set,0.9070851325988768
295,8016,set an alarm at 10:00AM tomorrow and label it as meeting.,alarm:set,alarm,valid,alarm:set,0.899088764190674
296,4811,Set an alarm for ten o'clock tomorrow morning.,alarm:set,alarm,train_ms,alarm:set,0.9774320125579834
297,6075,Set the alarm for 5 AM,alarm:set,alarm,test,alarm:set,0.8931634902954102
298,5840,set a alarm for the day,alarm:set,alarm,train_nlu,alarm:set,1.0
299,543,make an alarm for 3pm,alarm:set,alarm,train_nlu,alarm:set,1.0
300,770,Could you please lower the tone?,audio:volume_down,audio,train_ms,iot:hue_lightdim,0.587948203086853
301,5312,volume down,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
302,1860,Lower volume by 50%.,audio:volume_down,audio,valid,audio:volume_down,0.8918646335601808
303,2295,Turn the volume down a little please,audio:volume_down,audio,valid,audio:volume_down,0.7074905395507813
304,101,Set the volume to low.,audio:volume_down,audio,valid,audio:volume_up,0.5551681518554688
305,5204,decrease speaker volumne alexa,audio:volume_down,audio,valid,audio:volume_up,0.5831775903701782
306,1452,PLEASE SLOW DOWN VOLUME OF SPEAKER.,audio:volume_down,audio,train_ms,audio:volume_up,0.6344253540039062
307,1453,I WANT TO SLOW DOWN MY SPEAKER.,audio:volume_down,audio,test,audio:volume_down,0.3231822848320007
308,2232,Decrease volume to very soft,audio:volume_down,audio,train_ms,audio:volume_down,0.7858127117156983
309,5203,turn speaker volumne down alexa,audio:volume_down,audio,test,audio:volume_down,0.5122162342071533
310,1105,Lower the speak volume,audio:volume_down,audio,valid,audio:volume_up,0.6512610912322998
311,1107,Turn off the bass from the audio,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
312,4904,Turn down the volume,audio:volume_down,audio,train_ms,audio:volume_down,0.7065364360809328
313,4912,"Can you speak quieter please, Olly?",audio:volume_down,audio,valid,audio:volume_up,0.7032669067382813
314,3446,Lower your volume please.,audio:volume_down,audio,test,audio:volume_down,0.6467271804809571
315,3448,Talk quieter please.,audio:volume_down,audio,train_ms,audio:volume_mute,0.4769566297531128
316,2164,please decrease the volume of music player.,audio:volume_down,audio,test,audio:volume_down,0.8148596286773682
317,713,Lower the volume.,audio:volume_down,audio,valid,audio:volume_down,0.6997839450836182
318,2084,decrease volume,audio:volume_down,audio,valid,audio:volume_down,0.8884160041809082
319,714,"It is too loud, decrease the volume.",audio:volume_down,audio,valid,audio:volume_down,0.97255597114563
320,3000,Lower audio!,audio:volume_down,audio,train_ms,audio:volume_down,0.8063015460968017
321,3001,Turn down volume twenty percent!,audio:volume_down,audio,train_ms,audio:volume_down,0.5515674352645874
322,3225,turn down the speakers,audio:volume_down,audio,train_ms,audio:volume_down,0.7640774726867676
323,1780,PLEASE turn the volume down.,audio:volume_down,audio,valid,audio:volume_down,0.7037486553192138
324,2033,down,audio:volume_down,audio,train_ms,audio:volume_down,0.8160462856292725
325,786,Decrease the volume to 10%,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
326,6290,"Olly, cut down the volume.",audio:volume_down,audio,train_ms,audio:volume_down,0.514227032661438
327,6429,Please change the volume low of the speakers.,audio:volume_down,audio,valid,audio:volume_up,0.5351582765579224
328,6473,"PDA, Reduce volume.",audio:volume_down,audio,train_ms,audio:volume_down,0.7100608825683594
329,306,quieter,audio:volume_down,audio,valid,audio:volume_mute,0.4040852308273315
330,307,softer,audio:volume_down,audio,test,,0.0
331,6179,turh the music lower,audio:volume_down,audio,valid,audio:volume_down,0.6107726097106934
332,6688,too loud,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
333,6046,Can you make it a little quieter?,audio:volume_down,audio,test,audio:volume_up,0.3176940083503723
334,3202,Lesson the speaker volume,audio:volume_down,audio,test,audio:volume_up,0.6501419544219971
335,3201,Turn down speakers,audio:volume_down,audio,valid,audio:volume_down,0.7041089534759521
336,1587,Lower the volume to 20,audio:volume_down,audio,train_ms,audio:volume_down,0.7561998844146729
337,6768,"Decrease, 20%",audio:volume_down,audio,train_ms,audio:volume_down,0.7462143898010254
338,3820,Please lower music volume,audio:volume_down,audio,test,audio:volume_down,0.5229294776916504
339,4128,Please lower the speaker volume.,audio:volume_down,audio,valid,audio:volume_up,0.742676591873169
340,4129,Lower the volume on the speakers.,audio:volume_down,audio,train_ms,audio:volume_down,0.7579292774200439
341,4130,Please adjust the speakers to a lower more comfortable level.,audio:volume_down,audio,train_ms,audio:volume_down,0.3959566831588745
342,6896,please lower the volume,audio:volume_down,audio,test,audio:volume_down,0.5194661140441894
343,5936,Please reduce the speaker volume,audio:volume_down,audio,valid,audio:volume_up,0.7817684173583985
344,5648,Please speak quieter to me,audio:volume_down,audio,test,audio:volume_up,0.4781165361404419
345,5627,Turn the volume down.,audio:volume_down,audio,valid,audio:volume_down,0.8534671306610109
346,847,Ok Google! Lower all volume on speakers please,audio:volume_down,audio,test,audio:volume_up,0.7491449356079103
347,1644,decrease the volume to 10,audio:volume_down,audio,train_ms,audio:volume_down,0.9378525733947752
348,5599,Please talk softer.,audio:volume_down,audio,train_ms,general:commandstop,0.3301615834236145
349,1944,decrease the volume,audio:volume_down,audio,train_ms,audio:volume_down,0.8231821537017823
350,1469,Make the volume lower.,audio:volume_down,audio,train_ms,audio:volume_down,0.5240495443344116
351,5543,turn down media volume,audio:volume_down,audio,train_ms,audio:volume_down,0.6961269378662109
352,4218,Slow down the speaker volume,audio:volume_down,audio,test,audio:volume_up,0.5990425109863282
353,4220,Slow the volume speaker,audio:volume_down,audio,train_ms,audio:volume_up,0.9009585857391358
354,1031,"It's really loud, can you please turn the music down?",audio:volume_down,audio,test,audio:volume_up,0.7349103927612306
355,3834,Speak softer please,audio:volume_down,audio,valid,audio:volume_up,0.5564669370651245
356,1541,please turn down the volume,audio:volume_down,audio,valid,audio:volume_down,0.5276352167129517
357,768,Could you please lower your volume?,audio:volume_down,audio,train_ms,audio:volume_down,0.6462055683135987
358,232,You're too loud,audio:volume_down,audio,valid,audio:volume_down,0.8871521472930908
359,2444,Down the valume,audio:volume_down,audio,valid,audio:volume_down,0.7169376373291017
360,608,turn down volume,audio:volume_down,audio,train_ms,audio:volume_down,0.8016757011413576
361,4840,Lower the volume of the speakers.,audio:volume_down,audio,train_ms,audio:volume_down,0.8117219924926757
362,4529,Lower the volume please,audio:volume_down,audio,valid,audio:volume_down,0.5027776002883911
363,2259,low the volume,audio:volume_down,audio,train_ms,audio:volume_down,0.6572734832763671
364,4879,Lower volume of music player,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
365,4530,Can you turn that down,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
366,1850,Turn the speakers down to 5%.,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
367,2919,Lower the speakers,audio:volume_down,audio,test,audio:volume_down,0.8040833950042725
368,3918,pls reducw the sound,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
369,4643,Lower volume to half.,audio:volume_down,audio,train_ms,audio:volume_down,0.932133674621582
370,2864,Start the radio now on low volume,audio:volume_down,audio,valid,play:radio,0.3865940093994141
371,1143,"Your volume is too high, please repeat that lower.",audio:volume_down,audio,train_nlu,audio:volume_down,1.0
372,2138,Lower volume,audio:volume_down,audio,train_nlu,audio:volume_down,1.0
373,3200,Lower speaker volume,audio:volume_down,audio,train_ms,audio:volume_down,0.671121883392334
374,1853,lower the volume 10%,audio:volume_down,audio,test,audio:volume_down,0.7770775794982911
375,1782,"No, no, turn it down!",audio:volume_down,audio,train_ms,audio:volume_down,0.4781188011169434
376,5667,Help me to mute my speaker.,audio:volume_mute,audio,valid,audio:volume_mute,0.88599910736084
377,3944,Turn on silent mode until my alarm goes off.,audio:volume_mute,audio,valid,alarm:remove,0.7970833301544189
378,2567,mute the speaker please,audio:volume_mute,audio,test,audio:volume_mute,0.9567721366882324
379,3,Olly quiet!,audio:volume_mute,audio,valid,audio:volume_mute,0.3762367725372315
380,4323,Mute immediately..,audio:volume_mute,audio,test,audio:volume_mute,0.8649672031402589
381,846,Hey Siri!! mute the speakers,audio:volume_mute,audio,valid,audio:volume_mute,0.860648012161255
382,1004,"Cortana, sound off.",audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
383,5222,Mute the speakers.,audio:volume_mute,audio,test,audio:volume_mute,0.9565497875213624
384,5229,Do not talk,audio:volume_mute,audio,test,audio:volume_mute,0.6105762004852295
385,1585,Mute speakers,audio:volume_mute,audio,train_ms,audio:volume_mute,0.9006911754608156
386,3801,Mute speaker,audio:volume_mute,audio,valid,audio:volume_mute,0.9107335090637207
387,6626,please mute the television for 1 hour,audio:volume_mute,audio,valid,audio:volume_mute,0.9441451549530028
388,7191,PDA set to silent for 5 minutes,audio:volume_mute,audio,valid,audio:volume_mute,0.7721192836761475
389,517,Must yourself when I am in a meeting.,audio:volume_mute,audio,test,calendar:query,0.5173571109771729
390,289,mute,audio:volume_mute,audio,test,audio:volume_mute,0.950782823562622
391,4553,Mute my speakers for a minute here I need to make a call.,audio:volume_mute,audio,test,audio:volume_mute,0.7465583324432374
392,788,Mute yourself until I say otherwise,audio:volume_mute,audio,test,audio:volume_mute,0.6878306865692139
393,5458,by Hide,audio:volume_mute,audio,test,general:quirky,0.2809103190898895
394,167,Mute volume.,audio:volume_mute,audio,test,audio:volume_mute,0.8646907329559326
395,5486,mute the volume.,audio:volume_mute,audio,valid,audio:volume_mute,0.932680082321167
396,3486,Turn off the speakers,audio:volume_mute,audio,train_ms,iot:wemo_off,0.5967840433120728
397,2437,From now on mute,audio:volume_mute,audio,valid,audio:volume_mute,0.634385061264038
398,518,Mute for the next hour please.,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
399,4067,be silent for 30 minutes,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
400,2858,"Quiet mode, 4 hours",audio:volume_mute,audio,train_ms,audio:volume_mute,0.6292431354522705
401,3943,Go silent until 3 pm.,audio:volume_mute,audio,valid,audio:volume_mute,0.7633271217346191
402,3382,Mute the sound.,audio:volume_mute,audio,test,audio:volume_mute,0.9549859046936036
403,7189,PDA please mute for 5 minutes,audio:volume_mute,audio,test,audio:volume_mute,0.869725799560547
404,1628,Quiet mode on until I am home from work.,audio:volume_mute,audio,valid,audio:volume_mute,0.3120859622955322
405,1627,Do not make any noise until morning alarm.,audio:volume_mute,audio,train_ms,alarm:remove,0.4452787399291992
406,5484,shutdown the sound.,audio:volume_mute,audio,test,audio:volume_mute,0.4057025671005249
407,5854,Silent mode on for the next three hours.,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
408,3803,Quiet time,audio:volume_mute,audio,train_ms,audio:volume_mute,0.5125648260116578
409,2284,touch the mute button,audio:volume_mute,audio,train_ms,audio:volume_mute,0.7486324310302734
410,2859,Please be silent until I tell you not to be,audio:volume_mute,audio,train_ms,audio:volume_mute,0.5498826026916503
411,5855,Quiet on.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.5095939874649048
412,1003,"Cortana, will you please mute my speakers?",audio:volume_mute,audio,valid,audio:volume_mute,0.8525301456451417
413,4437,please be silent.,audio:volume_mute,audio,valid,audio:volume_mute,0.8838819026947022
414,3946,Mute please.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.9597558498382568
415,6788,quite,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
416,6672,turn off audio,audio:volume_mute,audio,valid,iot:wemo_off,0.6835336208343505
417,2568,Make the volume to zero,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
418,4249,turn off the sounds,audio:volume_mute,audio,valid,iot:wemo_off,0.4703792095184326
419,6031,Please unmute yourself.,audio:volume_mute,audio,test,audio:volume_up,0.6903945922851562
420,4728,Please do not speak.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.8431933403015137
421,787,Don't talk until I ask you to,audio:volume_mute,audio,valid,general:commandstop,0.4079982757568359
422,3835,It's quiet time,audio:volume_mute,audio,valid,datetime:query,0.4289514064788818
423,2907,Please keep quiet for the next hour.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.9305912971496582
424,4922,Mute sound,audio:volume_mute,audio,test,audio:volume_mute,0.9377053737640382
425,2873,"I've got a meeting by tonight 7:00PM, please mute the music for an hour",audio:volume_mute,audio,train_ms,audio:volume_mute,0.7367417335510253
426,3377,Please mute the sound.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.9699703216552736
427,3127,Mute the living room speakers,audio:volume_mute,audio,train_ms,audio:volume_mute,0.8628264904022218
428,3417,"I'm in a meeting, please do not speak.",audio:volume_mute,audio,train_ms,calendar:query,0.4451075315475464
429,3947,Set volume to zero.,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
430,6350,set mute until said otherwise,audio:volume_mute,audio,test,audio:volume_mute,0.7137421131134034
431,4941,Stop the audio,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
432,5303,be mute,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
433,7068,Don't talk,audio:volume_mute,audio,train_ms,general:dontcare,0.4472906827926636
434,3796,Go to sleep,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
435,5459,clear data,audio:volume_mute,audio,test,calendar:remove,0.3828286051750183
436,4435,Keep quite.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.7955812454223634
437,2438,Silently adjust,audio:volume_mute,audio,test,audio:volume_other,0.4018507719039917
438,4250,mute audio,audio:volume_mute,audio,train_ms,audio:volume_mute,0.9216333389282227
439,7029,Volume Control,audio:volume_mute,audio,valid,audio:volume_other,0.4845463991165161
440,290,do not speak today,audio:volume_mute,audio,valid,audio:volume_mute,0.5191967725753784
441,3416,Please hold for the next hour,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
442,6627,set music system to mute,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
443,7190,PDA no notifications for 5 minutes,audio:volume_mute,audio,valid,audio:volume_mute,0.3359371900558472
444,1148,Please stop for a bit.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.6331673622131349
445,5485,cutoff noise.,audio:volume_mute,audio,valid,,0.0
446,308,silent,audio:volume_mute,audio,train_ms,audio:volume_mute,0.8968777656555176
447,6934,Can you please stop speaking,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
448,4727,Please stop talking.,audio:volume_mute,audio,test,audio:volume_mute,0.8523795127868652
449,5,Olly pause for ten seconds,audio:volume_mute,audio,test,music:settings,0.2906049430370331
450,4,Stop!,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
451,2208,please do not answer,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
452,4014,Google please be extra quiet the baby is sleeping.,audio:volume_mute,audio,valid,audio:volume_mute,0.3432928323745727
453,2209,goodnight,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
454,3379,"I would like to mute the speakers, please.",audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
455,504,Speakers off.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.5050206661224366
456,2260,off the speakers.,audio:volume_mute,audio,test,audio:volume_mute,0.5896001815795899
457,2860,Silent mode,audio:volume_mute,audio,test,audio:volume_mute,0.7458049774169921
458,5938,Turn the vibrate off from speaker,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
459,4729,Please do not respond.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.6372560501098633
460,5666,Can you mute my speaker.,audio:volume_mute,audio,test,audio:volume_mute,0.8734646797180177
461,6933,Can you please be muted for a while,audio:volume_mute,audio,train_ms,audio:volume_mute,0.7159996032714844
462,3158,Stop making sounds for 40 minutes.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.6825110435485839
463,5665,Please mute my speaker.,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
464,4248,mute the music,audio:volume_mute,audio,train_nlu,audio:volume_mute,1.0
465,3096,Mute sound from speakers.,audio:volume_mute,audio,train_ms,audio:volume_mute,0.927582025527954
466,2258,i dont want sound.,audio:volume_mute,audio,valid,music:dislikeness,0.3862739682197571
467,1417,Please pause the song,audio:volume_mute,audio,test,music:settings,0.3958157300949096
468,3795,Please be quiet,audio:volume_mute,audio,valid,audio:volume_mute,0.6780373096466065
469,6789,activate silent,audio:volume_mute,audio,test,audio:volume_mute,0.4708053827285767
